"modid","translated","total","remaining","percent","sourceJar","zh_tw_path"
"hippocamtus_death","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\hippocamtus_death\lang\zh_tw.json"
"hippocamtus_hurt","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\hippocamtus_hurt\lang\zh_tw.json"
"hippocamtus_idle","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\hippocamtus_idle\lang\zh_tw.json"
"industrialforegoing_artificial_dye","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoing_artificial_dye\lang\zh_tw.json"
"industrialforegoing_book_manual","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoing_book_manual\lang\zh_tw.json"
"industrialforegoing_dryrubber","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoing_dryrubber\lang\zh_tw.json"
"industrialforegoing_fertilizer","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoing_fertilizer\lang\zh_tw.json"
"industrialforegoing_infinity_drill","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoing_infinity_drill\lang\zh_tw.json"
"industrialforegoing_laser_lens","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoing_laser_lens\lang\zh_tw.json"
"industrialforegoing_laser_lens_inverted","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoing_laser_lens_inverted\lang\zh_tw.json"
"industrialforegoing_machinehull","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoing_machinehull\lang\zh_tw.json"
"industrialforegoing_meat_feeder","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoing_meat_feeder\lang\zh_tw.json"
"industrialforegoing_mob_imprisonment_tool","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoing_mob_imprisonment_tool\lang\zh_tw.json"
"industrialforegoing_pink_slime","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoing_pink_slime\lang\zh_tw.json"
"industrialforegoing_pink_slime_ingot","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoing_pink_slime_ingot\lang\zh_tw.json"
"industrialforegoing_plastic","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoing_plastic\lang\zh_tw.json"
"industrialforegoing_redstone_inverted","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoing_redstone_inverted\lang\zh_tw.json"
"industrialforegoing_straw","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoing_straw\lang\zh_tw.json"
"industrialforegoing_tinydryrubber","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoing_tinydryrubber\lang\zh_tw.json"
"inventory","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ExtremeSoundMuffler-3.52_NeoForge-1.21.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\inventory\lang\zh_tw.json"
"inventory_button","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ExtremeSoundMuffler-3.52_NeoForge-1.21.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\inventory_button\lang\zh_tw.json"
"item_info","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\BrandonsCore-1.21.1-3.2.1.309.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\item_info\lang\zh_tw.json"
"keygroup","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\inventorysorter-1.21.1-24.0.24.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\keygroup\lang\zh_tw.json"
"mcjtylib","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\mcjtylib-1.21-9.0.20.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\mcjtylib\lang\zh_tw.json"
"mob_grinding_utiles","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\mob_grinding_utils-1.1.10+mc1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\mob_grinding_utiles\lang\zh_tw.json"
"parry","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\parry\lang\zh_tw.json"
"pink_slime","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\pink_slime\lang\zh_tw.json"
"remnant_tail_slam_1","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_tail_slam_1\lang\zh_tw.json"
"remnant_tail_slam_2","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_tail_slam_2\lang\zh_tw.json"
"remnant_tail_slam_3","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\remnant_tail_slam_3\lang\zh_tw.json"
"replication_matter_overflow","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\replication_matter_overflow-1.21.1-NeoForge-1.2.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\replication_matter_overflow\lang\zh_tw.json"
"scylla_death","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\scylla_death\lang\zh_tw.json"
"scylla_hurt","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\scylla_hurt\lang\zh_tw.json"
"scylla_music","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\scylla_music\lang\zh_tw.json"
"scylla_music_disc","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\scylla_music_disc\lang\zh_tw.json"
"scylla_roar","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\scylla_roar\lang\zh_tw.json"
"server","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\xycraft_core-0.7.53-all.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\server\lang\zh_tw.json"
"simpleteleportersitem","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\SimpleTeleportersReforged-1.21.1-2.1.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\simpleteleportersitem\lang\zh_tw.json"
"super_lightning_strike","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\super_lightning_strike\lang\zh_tw.json"
"the_cataclysmfarer","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\the_cataclysmfarer\lang\zh_tw.json"
"underlay","0","1","1","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\underlay-0.9.9-neoforge-mc1.21.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\underlay\lang\zh_tw.json"
"chipped","6973","6973","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\chipped-neoforge-1.21.1-4.0.2.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\chipped\lang\zh_tw.json"
"create","3375","3375","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\create-1.21.1-6.0.9.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\create\lang\zh_tw.json"
"chisel","2549","2549","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\chisel-1.21.1-NeoForge-1.2.2.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\chisel\lang\zh_tw.json"
"twilightforest","1573","1573","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\twilightforest-1.21.1-4.8.3287-universal.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\twilightforest\lang\zh_tw.json"
"betterblockz","1367","1367","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\betterblockz-0.2.5-1.21.1-neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\betterblockz\lang\zh_tw.json"
"rechiseled","1222","1222","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\rechiseled-1.1.6a-neoforge-mc1.21.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\rechiseled\lang\zh_tw.json"
"occultism","1217","1217","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\occultism-1.21.1-neoforge-1.201.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\occultism\lang\zh_tw.json"
"ftbmaterials","864","864","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ftb-materials-neoforge-21.1.3.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\ftbmaterials\lang\zh_tw.json"
"ritual","650","650","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\occultengineering-1.21.1-0.11.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\ritual\lang\zh_tw.json"
"ftbquests","605","605","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ftb-quests-neoforge-2101.1.20.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\ftbquests\lang\zh_tw.json"
"draconicevolution","458","458","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Draconic-Evolution-1.21.1-3.1.4.630.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\draconicevolution\lang\zh_tw.json"
"oritech","435","435","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\oritech-neoforge-1.21.1-0.19.7.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\oritech\lang\zh_tw.json"
"supplementaries","409","409","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\supplementaries-1.21-3.5.16-neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\supplementaries\lang\zh_tw.json"
"ars_elemental","390","390","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ars_elemental-1.21.1-0.7.6.12.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\ars_elemental\lang\zh_tw.json"
"irregular_implements","341","341","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\irregular-implements-1.21.1-1.10.0-build.213.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\irregular_implements\lang\zh_tw.json"
"booklet","328","328","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\actuallyadditions-1.3.24+mc1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\booklet\lang\zh_tw.json"
"xycraft_world","321","321","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\xycraft_world-0.7.53.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\xycraft_world\lang\zh_tw.json"
"relics","311","311","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\rarcompat-1.21-0.9.7.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\relics\lang\zh_tw.json"
"create_connected","293","293","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\create_connected-1.1.10-mc1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\create_connected\lang\zh_tw.json"
"framedblocks","293","293","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\FramedBlocks-10.5.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\framedblocks\lang\zh_tw.json"
"sophisticatedcore","291","291","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\sophisticatedcore-1.21.1-1.3.100.1348.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\sophisticatedcore\lang\zh_tw.json"
"fc","282","282","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\fzzy_config-0.7.4+1.21+neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\fc\lang\zh_tw.json"
"sophisticatedstorage","280","280","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\sophisticatedstorage-1.21.1-1.5.19.1415.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\sophisticatedstorage\lang\zh_tw.json"
"ftbchunks","279","279","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ftb-chunks-neoforge-2101.1.13.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\ftbchunks\lang\zh_tw.json"
"productivemetalworks","273","273","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\productivemetalworks-1.21.1-1.14.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\productivemetalworks\lang\zh_tw.json"
"level","246","246","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ApothicEnchanting-1.21.1-1.5.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\level\lang\zh_tw.json"
"createaddition","239","239","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\createaddition-1.5.9.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\createaddition\lang\zh_tw.json"
"create_enchantment_industry","237","237","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\create-enchantment-industry-2.2.5b.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\create_enchantment_industry\lang\zh_tw.json"
"sophisticatedbackpacks","215","215","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\sophisticatedbackpacks-1.21.1-3.25.22.1487.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\sophisticatedbackpacks\lang\zh_tw.json"
"fdbosses","214","214","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\fdbosses-3.0.1-1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\fdbosses\lang\zh_tw.json"
"alias","200","200","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Mekanism-1.21.1-10.7.17.83.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\alias\lang\zh_tw.json"
"ftbstuff","180","180","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ftb-stuff-things-21.1.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\ftbstuff\lang\zh_tw.json"
"module","168","168","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Draconic-Evolution-1.21.1-3.1.4.630.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\module\lang\zh_tw.json"
"xnet","162","162","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\xnet-1.21-7.0.6.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\xnet\lang\zh_tw.json"
"tempad","156","156","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\tempad-1.21.1-3.0.4-all.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\tempad\lang\zh_tw.json"
"powah","154","154","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Powah-6.2.7.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\powah\lang\zh_tw.json"
"computercraft","150","150","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\cc-tweaked-1.21.1-forge-1.117.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\computercraft\lang\zh_tw.json"
"projecte","136","136","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ProjectE-1.21.1-PE1.1.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\projecte\lang\zh_tw.json"
"advanced_ae","129","129","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\AdvancedAE-1.6.9-1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\advanced_ae\lang\zh_tw.json"
"rgp_client","128","128","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\rgp-client-1.0.11+mc1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\rgp_client\lang\zh_tw.json"
"misc","121","121","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\actuallyadditions-1.3.24+mc1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\misc\lang\zh_tw.json"
"fluxnetworks","116","116","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\FluxNetworks-1.21.1-8.0.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\fluxnetworks\lang\zh_tw.json"
"buildinggadgets2","111","111","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\buildinggadgets2-1.3.9.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\buildinggadgets2\lang\zh_tw.json"
"glassential","108","108","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Glassential-renewed-1.21.1-3.3.2.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\glassential\lang\zh_tw.json"
"megacells","105","105","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\megacells-4.10.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\megacells\lang\zh_tw.json"
"achievement","103","103","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\actuallyadditions-1.3.24+mc1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\achievement\lang\zh_tw.json"
"fluid_type","102","102","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\actuallyadditions-1.3.24+mc1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\fluid_type\lang\zh_tw.json"
"occultengineering","98","98","0","100","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\occultengineering-1.21.1-0.11.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\occultengineering\lang\zh_tw.json"
